tipo,arquivo_local,pagina_origem,caminho_setorial,rotulo,legenda_ia,sha256,bytes
imagem-base,04_orgaos-e-sistemas/09_sistema-reprodutor/02_feminino/02_ovary/03_ovary-3/imagens/base/O.R.F.O.03.jpg,https://digitalhistology.org/organs-systems/reproductive/female/ovary/ovary-3/,Órgãos e Sistemas > Sistema Reprodutor > Feminino > Ovary > Ovary 3,,"Imagem-base educacional de histologia da pagina 'Ovary', no setor Órgãos e Sistemas > Sistema Reprodutor > Feminino > Ovary > Ovary 3. Descricao original da pagina: The ovary is covered by a serosa of epithelium overlying a thin connective tissue layer. However, rather than the expected simple squamous epithelium, the epithelium of this serosa is simple cuboidal and is called by the misnomer “germinal epithelium.” A dense connective tissue layer, tunica albuginea, lies beneath the serosa. Small follicles are located in the cortex beneath the tunica albuginea. 400x. Este arquivo nao contem os marcadores interativos; use as camadas PNG relacionadas para localizar estruturas. Origem: Digital Histology, https://digitalhistology.org/organs-systems/reproductive/female/ovary/ovary-3/, acesso em 2026-08-07.",de185014a71040f60d7609ed259b3e91a19f9daaa63bebce9ceccc26a7980341,2346172
marcador-overlay,04_orgaos-e-sistemas/09_sistema-reprodutor/02_feminino/02_ovary/03_ovary-3/imagens/marcadores/O.R.F.O.03.P01.png,https://digitalhistology.org/organs-systems/reproductive/female/ovary/ovary-3/,Órgãos e Sistemas > Sistema Reprodutor > Feminino > Ovary > Ovary 3,Serosa,"Camada transparente de anotacao da pagina 'Ovary'. Deve ser sobreposta, sem redimensionamento independente, a 'O.R.F.O.03.jpg'. Destaca a estrutura ou conceito 'Serosa' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: The ovary is covered by a serosa of epithelium overlying a thin connective tissue layer. However, rather than the expected simple squamous epithelium, the epithelium of this serosa is simple cuboidal and is called by the misnomer “germinal epithelium.” A dense connective tissue layer, tunica albuginea, lies beneath the serosa. Small follicles are located in the cortex beneath the tunica albuginea. 400x. Contexto setorial: Órgãos e Sistemas > Sistema Reprodutor > Feminino > Ovary > Ovary 3. Origem: Digital Histology, https://digitalhistology.org/organs-systems/reproductive/female/ovary/ovary-3/, acesso em 2026-08-07.",f7fa29c4105da41a65bac1d52642879c016eb7b55139a5e1ad1d73de333c1483,21471
marcador-overlay,04_orgaos-e-sistemas/09_sistema-reprodutor/02_feminino/02_ovary/03_ovary-3/imagens/marcadores/O.R.F.O.03.P01-2.png,https://digitalhistology.org/organs-systems/reproductive/female/ovary/ovary-3/,Órgãos e Sistemas > Sistema Reprodutor > Feminino > Ovary > Ovary 3,Germinal epithelium,"Camada transparente de anotacao da pagina 'Ovary'. Deve ser sobreposta, sem redimensionamento independente, a 'O.R.F.O.03.jpg'. Destaca a estrutura ou conceito 'Germinal epithelium' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: The ovary is covered by a serosa of epithelium overlying a thin connective tissue layer. However, rather than the expected simple squamous epithelium, the epithelium of this serosa is simple cuboidal and is called by the misnomer “germinal epithelium.” A dense connective tissue layer, tunica albuginea, lies beneath the serosa. Small follicles are located in the cortex beneath the tunica albuginea. 400x. Contexto setorial: Órgãos e Sistemas > Sistema Reprodutor > Feminino > Ovary > Ovary 3. Origem: Digital Histology, https://digitalhistology.org/organs-systems/reproductive/female/ovary/ovary-3/, acesso em 2026-08-07.",82859dd6236cf4f9b48fbe5b525638a0ec1f916f78fa180cb320839bff35c804,62210
marcador-overlay,04_orgaos-e-sistemas/09_sistema-reprodutor/02_feminino/02_ovary/03_ovary-3/imagens/marcadores/O.R.F.O.03.P03.png,https://digitalhistology.org/organs-systems/reproductive/female/ovary/ovary-3/,Órgãos e Sistemas > Sistema Reprodutor > Feminino > Ovary > Ovary 3,Tunica albuginea,"Camada transparente de anotacao da pagina 'Ovary'. Deve ser sobreposta, sem redimensionamento independente, a 'O.R.F.O.03.jpg'. Destaca a estrutura ou conceito 'Tunica albuginea' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: The ovary is covered by a serosa of epithelium overlying a thin connective tissue layer. However, rather than the expected simple squamous epithelium, the epithelium of this serosa is simple cuboidal and is called by the misnomer “germinal epithelium.” A dense connective tissue layer, tunica albuginea, lies beneath the serosa. Small follicles are located in the cortex beneath the tunica albuginea. 400x. Contexto setorial: Órgãos e Sistemas > Sistema Reprodutor > Feminino > Ovary > Ovary 3. Origem: Digital Histology, https://digitalhistology.org/organs-systems/reproductive/female/ovary/ovary-3/, acesso em 2026-08-07.",e81e5ac03ec9906e720b73d852528d53ef673384657a186b3bbc57551e9ddef9,24673
marcador-overlay,04_orgaos-e-sistemas/09_sistema-reprodutor/02_feminino/02_ovary/03_ovary-3/imagens/marcadores/O.R.F.O.03.P03-2.png,https://digitalhistology.org/organs-systems/reproductive/female/ovary/ovary-3/,Órgãos e Sistemas > Sistema Reprodutor > Feminino > Ovary > Ovary 3,Follicles,"Camada transparente de anotacao da pagina 'Ovary'. Deve ser sobreposta, sem redimensionamento independente, a 'O.R.F.O.03.jpg'. Destaca a estrutura ou conceito 'Follicles' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: The ovary is covered by a serosa of epithelium overlying a thin connective tissue layer. However, rather than the expected simple squamous epithelium, the epithelium of this serosa is simple cuboidal and is called by the misnomer “germinal epithelium.” A dense connective tissue layer, tunica albuginea, lies beneath the serosa. Small follicles are located in the cortex beneath the tunica albuginea. 400x. Contexto setorial: Órgãos e Sistemas > Sistema Reprodutor > Feminino > Ovary > Ovary 3. Origem: Digital Histology, https://digitalhistology.org/organs-systems/reproductive/female/ovary/ovary-3/, acesso em 2026-08-07.",5afdc8163a3826a8e23fc47464c657bc8ffb4c66693e2116f73957c2e1e99434,62417
imagem-base,04_orgaos-e-sistemas/09_sistema-reprodutor/02_feminino/02_ovary/04_ovary-4/imagens/base/O.R.F.OV_.04-1.jpg,https://digitalhistology.org/organs-systems/reproductive/female/ovary/ovary-4/,Órgãos e Sistemas > Sistema Reprodutor > Feminino > Ovary > Ovary 4,,"Imagem-base educacional de histologia da pagina 'Ovary', no setor Órgãos e Sistemas > Sistema Reprodutor > Feminino > Ovary > Ovary 4. Descricao original da pagina: The surface of the ovary shows the position and size of the smallest follicles, the primordial and primary unilaminar follicles, located just beneath the tunica albuginea. Larger follicles (primary multilaminar and secondary follicles) are located deeper in the cortex. Follicles are epithelial structures that house developing oocytes, the germ cells. 100x. Este arquivo nao contem os marcadores interativos; use as camadas PNG relacionadas para localizar estruturas. Origem: Digital Histology, https://digitalhistology.org/organs-systems/reproductive/female/ovary/ovary-4/, acesso em 2026-08-07.",b2053b937dfa78c197dafde210d4e7cb9222912bbc01f4ced93017cf4ce33cd4,2993145
marcador-overlay,04_orgaos-e-sistemas/09_sistema-reprodutor/02_feminino/02_ovary/04_ovary-4/imagens/marcadores/O.R.F.OV_.04.P01-1.png,https://digitalhistology.org/organs-systems/reproductive/female/ovary/ovary-4/,Órgãos e Sistemas > Sistema Reprodutor > Feminino > Ovary > Ovary 4,Follicles,"Camada transparente de anotacao da pagina 'Ovary'. Deve ser sobreposta, sem redimensionamento independente, a 'O.R.F.OV_.04-1.jpg'. Destaca a estrutura ou conceito 'Follicles' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: The surface of the ovary shows the position and size of the smallest follicles, the primordial and primary unilaminar follicles, located just beneath the tunica albuginea. Larger follicles (primary multilaminar and secondary follicles) are located deeper in the cortex. Follicles are epithelial structures that house developing oocytes, the germ cells. 100x. Contexto setorial: Órgãos e Sistemas > Sistema Reprodutor > Feminino > Ovary > Ovary 4. Origem: Digital Histology, https://digitalhistology.org/organs-systems/reproductive/female/ovary/ovary-4/, acesso em 2026-08-07.",988ea73216f5cd825b74f189901f581f58be2b30b03f399287f1840a79ae6ff2,71509
marcador-overlay,04_orgaos-e-sistemas/09_sistema-reprodutor/02_feminino/02_ovary/04_ovary-4/imagens/marcadores/O.R.F.OV_.04.P02-1.png,https://digitalhistology.org/organs-systems/reproductive/female/ovary/ovary-4/,Órgãos e Sistemas > Sistema Reprodutor > Feminino > Ovary > Ovary 4,Primary oocytes,"Camada transparente de anotacao da pagina 'Ovary'. Deve ser sobreposta, sem redimensionamento independente, a 'O.R.F.OV_.04-1.jpg'. Destaca a estrutura ou conceito 'Primary oocytes' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: The surface of the ovary shows the position and size of the smallest follicles, the primordial and primary unilaminar follicles, located just beneath the tunica albuginea. Larger follicles (primary multilaminar and secondary follicles) are located deeper in the cortex. Follicles are epithelial structures that house developing oocytes, the germ cells. 100x. Contexto setorial: Órgãos e Sistemas > Sistema Reprodutor > Feminino > Ovary > Ovary 4. Origem: Digital Histology, https://digitalhistology.org/organs-systems/reproductive/female/ovary/ovary-4/, acesso em 2026-08-07.",3d260487ac9f8b58499cefb9ca20ea86e27a346d1aa2b270ff3e0c5a2bedd50e,49733
marcador-overlay,04_orgaos-e-sistemas/09_sistema-reprodutor/02_feminino/02_ovary/04_ovary-4/imagens/marcadores/O.R.F.OV_.04.P03-1.png,https://digitalhistology.org/organs-systems/reproductive/female/ovary/ovary-4/,Órgãos e Sistemas > Sistema Reprodutor > Feminino > Ovary > Ovary 4,Germinal epithelium,"Camada transparente de anotacao da pagina 'Ovary'. Deve ser sobreposta, sem redimensionamento independente, a 'O.R.F.OV_.04-1.jpg'. Destaca a estrutura ou conceito 'Germinal epithelium' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: The germinal epithelium, the surface layer of the serosa, is located on the periphery of the ovary at the tips of the arrows. Tunica albuginea is the dense connective tissue layer beneath the serosa.. Contexto setorial: Órgãos e Sistemas > Sistema Reprodutor > Feminino > Ovary > Ovary 4. Origem: Digital Histology, https://digitalhistology.org/organs-systems/reproductive/female/ovary/ovary-4/, acesso em 2026-08-07.",356e1e56f698097bd3c10116ab159f13779ab183e8356f4c7bb2edf4dbd678f3,48674
marcador-overlay,04_orgaos-e-sistemas/09_sistema-reprodutor/02_feminino/02_ovary/04_ovary-4/imagens/marcadores/O.R.F.OV_.04.P04-1.png,https://digitalhistology.org/organs-systems/reproductive/female/ovary/ovary-4/,Órgãos e Sistemas > Sistema Reprodutor > Feminino > Ovary > Ovary 4,Tunica albuginea,"Camada transparente de anotacao da pagina 'Ovary'. Deve ser sobreposta, sem redimensionamento independente, a 'O.R.F.OV_.04-1.jpg'. Destaca a estrutura ou conceito 'Tunica albuginea' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: The germinal epithelium, the surface layer of the serosa, is located on the periphery of the ovary at the tips of the arrows. Tunica albuginea is the dense connective tissue layer beneath the serosa.. Contexto setorial: Órgãos e Sistemas > Sistema Reprodutor > Feminino > Ovary > Ovary 4. Origem: Digital Histology, https://digitalhistology.org/organs-systems/reproductive/female/ovary/ovary-4/, acesso em 2026-08-07.",0b336590838b61b11a096c6a19e6f7dc337140dfe36e86ea73fc913fdd88f5e0,50178
imagem-base,04_orgaos-e-sistemas/09_sistema-reprodutor/02_feminino/02_ovary/05_ovary-5/imagens/base/O.R.F.OV_.05.jpg,https://digitalhistology.org/organs-systems/reproductive/female/ovary/ovary-5/,Órgãos e Sistemas > Sistema Reprodutor > Feminino > Ovary > Ovary 5,,"Imagem-base educacional de histologia da pagina 'Ovary: primordial follicles', no setor Órgãos e Sistemas > Sistema Reprodutor > Feminino > Ovary > Ovary 5. Descricao original da pagina: Primordial follicles frequently appear in clusters near the surface of the ovarian cortex. These follicles develop in fetal ovaries during gestation and are seen in this position throughout the reproductive life of the female. Primordial follicles consist of a primary oocyte surrounded by follicular cells, composed of a simple squamous epithelium and its underlying basement membrane. 400x. Este arquivo nao contem os marcadores interativos; use as camadas PNG relacionadas para localizar estruturas. Origem: Digital Histology, https://digitalhistology.org/organs-systems/reproductive/female/ovary/ovary-5/, acesso em 2026-08-07.",50ff7b008d5367ef2b946183608f8f1ce348dc85de8aae0ed1cf06de3f26cae2,2460650
marcador-overlay,04_orgaos-e-sistemas/09_sistema-reprodutor/02_feminino/02_ovary/05_ovary-5/imagens/marcadores/O.R.F.OV_.05.P01a.png,https://digitalhistology.org/organs-systems/reproductive/female/ovary/ovary-5/,Órgãos e Sistemas > Sistema Reprodutor > Feminino > Ovary > Ovary 5,Germinal epithelium,"Camada transparente de anotacao da pagina 'Ovary: primordial follicles'. Deve ser sobreposta, sem redimensionamento independente, a 'O.R.F.OV_.05.jpg'. Destaca a estrutura ou conceito 'Germinal epithelium' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: Primordial follicles frequently appear in clusters near the surface of the ovarian cortex. These follicles develop in fetal ovaries during gestation and are seen in this position throughout the reproductive life of the female. Primordial follicles consist of a primary oocyte surrounded by follicular cells, composed of a simple squamous epithelium and its underlying basement membrane. 400x. Contexto setorial: Órgãos e Sistemas > Sistema Reprodutor > Feminino > Ovary > Ovary 5. Origem: Digital Histology, https://digitalhistology.org/organs-systems/reproductive/female/ovary/ovary-5/, acesso em 2026-08-07.",2318827cce86e6e96c124116706c51d8c54f289278240ca0b7fbedfb7ec6231f,80647
marcador-overlay,04_orgaos-e-sistemas/09_sistema-reprodutor/02_feminino/02_ovary/05_ovary-5/imagens/marcadores/O.R.F.OV_.05.P01b.png,https://digitalhistology.org/organs-systems/reproductive/female/ovary/ovary-5/,Órgãos e Sistemas > Sistema Reprodutor > Feminino > Ovary > Ovary 5,Tunica albuginea,"Camada transparente de anotacao da pagina 'Ovary: primordial follicles'. Deve ser sobreposta, sem redimensionamento independente, a 'O.R.F.OV_.05.jpg'. Destaca a estrutura ou conceito 'Tunica albuginea' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: Primordial follicles frequently appear in clusters near the surface of the ovarian cortex. These follicles develop in fetal ovaries during gestation and are seen in this position throughout the reproductive life of the female. Primordial follicles consist of a primary oocyte surrounded by follicular cells, composed of a simple squamous epithelium and its underlying basement membrane. 400x. Contexto setorial: Órgãos e Sistemas > Sistema Reprodutor > Feminino > Ovary > Ovary 5. Origem: Digital Histology, https://digitalhistology.org/organs-systems/reproductive/female/ovary/ovary-5/, acesso em 2026-08-07.",6b302624aebe8af6b2e656d783e9ef9b292f48e23418c63e291ccf39d4261451,102862
marcador-overlay,04_orgaos-e-sistemas/09_sistema-reprodutor/02_feminino/02_ovary/05_ovary-5/imagens/marcadores/O.R.F.OV_.05.P02.png,https://digitalhistology.org/organs-systems/reproductive/female/ovary/ovary-5/,Órgãos e Sistemas > Sistema Reprodutor > Feminino > Ovary > Ovary 5,Primordial follicles,"Camada transparente de anotacao da pagina 'Ovary: primordial follicles'. Deve ser sobreposta, sem redimensionamento independente, a 'O.R.F.OV_.05.jpg'. Destaca a estrutura ou conceito 'Primordial follicles' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: Primordial follicles frequently appear in clusters near the surface of the ovarian cortex. These follicles develop in fetal ovaries during gestation and are seen in this position throughout the reproductive life of the female. Primordial follicles consist of a primary oocyte surrounded by follicular cells, composed of a simple squamous epithelium and its underlying basement membrane. 400x. Contexto setorial: Órgãos e Sistemas > Sistema Reprodutor > Feminino > Ovary > Ovary 5. Origem: Digital Histology, https://digitalhistology.org/organs-systems/reproductive/female/ovary/ovary-5/, acesso em 2026-08-07.",b30b1f66fe3558bea31bf0c20bc918d3126cbdfc04d0a1b3f844dec977e05c8b,123963
